,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bonusParameters [][]   ( initital, increment for each stat)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Seedlings,38,10,6,0,3,2,0,0,0,6,0,30,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,60,23,-6,0,-11,1,3,3,0,3,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,3,2,0,0,0,6,0,90,80,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,50,1,100,Something good may happen when it's used.,385,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
82,Fountain,38,10,6,0,0,0,0,2,3,6,0,0,0,0,14,18,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,190,23,-2,1,-10,1,3,4,10,5,13,2,0,0,2,0,0,2,20,5,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,5,2,0,0,2,5,5,2,0,0,2,5,5,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,0,2,3,6,0,15,14,12,65,60,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,50,2,-1,Grants EXP when used.,386,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
83,Goddess Statue,38,10,6,0,0,0,0,3,5,6,0,0,0,0,21,30,2,1,1,-1,0,-1,0,,,,-1,1200,10,500,0,0,350,23,3,-4,-6,1,3,5,20,10,13,2,0,0,2,0,0,2,10,8,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,8,2,0,0,2,5,8,2,0,0,2,20,8,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,0,3,5,6,0,15,14,12,70,70,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,50,2,-1,Grants EXP when used.,387,-1,-1,142606340,"use, user flip front and back, extra recovery facility"
84,Rejuvenation Spring,38,10,6,0,0,0,0,5,3,6,0,0,0,0,35,18,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,1100,34,0,0,0,20,3,5,4,2,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,0,5,3,6,0,15,14,12,80,60,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,-1,0,0,0,0,50,2,-1,Used for recovery.,388,-1,-1,67108864,full recovery facility
85,Monster Statue,30,10,6,0,0,2,0,0,5,6,0,0,18,0,0,30,2,1,1,-1,0,-1,0,,,,-1,960,65,500,0,0,0,23,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,5,7,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,7,2,0,0,2,5,7,2,0,0,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,2,0,0,5,6,0,15,80,12,10,70,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,999,2,-1,Lures away attacking monsters.,389,-1,-1,0,
86,Monster-Repelling Orb,32,10,6,0,0,0,0,1,2,6,0,0,0,0,7,12,2,1,1,-1,0,-1,0,,,,-1,720,40,500,0,0,0,23,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,10,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,3,2,0,0,2,5,3,2,0,0,2,5,3,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,0,1,2,6,0,15,14,12,60,55,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,999,2,-1,Lures away attacking monsters.,390,-1,-1,0,
87,Monster-Repelling Sword,32,10,6,0,0,0,0,1,3,6,0,0,0,0,7,18,2,1,1,-1,0,-1,0,,,,-1,960,55,500,0,0,0,23,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,10,4,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,4,2,0,0,2,5,4,2,0,0,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,0,1,3,6,0,15,14,12,60,60,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,999,2,-1,Lures away attacking monsters.,391,-1,-1,0,
88,Monster-Repelling Slate,32,10,6,0,0,0,0,1,5,6,0,0,0,0,7,30,2,1,1,-1,0,-1,0,,,,-1,1200,70,500,0,0,0,23,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,10,6,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,6,2,0,0,2,5,6,2,0,0,2,5,6,3,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,0,0,0,1,5,6,0,15,14,12,60,70,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,999,2,-1,Lures away attacking monsters.,392,-1,-1,0,
89,Windmill,38,10,6,0,0,10,0,10,0,6,0,0,90,0,70,0,2,1,1,-1,0,-1,0,,,,-1,1680,5,500,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,-1,20,50,-1,-1,0,0,-1,-1,0,0,7,6,0,0,10,0,10,0,6,0,15,120,12,105,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,200,1,-1,Boosts durability of surrounding facilities.,393,-1,-1,0,
90,Monster Feed,61,10,6,0,3,0,2,0,0,6,0,30,0,16,0,0,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,0,29,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,7,6,0,3,0,2,0,0,6,0,90,14,70,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,5,99,110,1,0,0,0,0,1,-1,"Place in lush, natural surroundings.",394,-1,-1,3145792,"belong, no valuable effect, no around effect"
91,Bench,38,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,720,5,500,0,0,230,28,5,2,1,1,3,5,3,15,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,3,2,5,3,2,0,0,2,5,3,2,5,3,2,5,3,2,5,3,2,5,3,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,7,6,0,1,2,0,0,0,6,0,80,80,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,3,3,2,0,0,0,-1,0,0,0,0,50,2,-1,Used for recovery.,395,-1,-1,138412036,"use, user flip horizontal, extra recovery facility"
92,Expedition Hut,94,10,6,0,0,3,5,0,0,6,0,0,27,40,0,0,2,1,1,-1,0,-1,0,,,,-1,480,5,500,0,10,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,7,6,0,0,3,5,0,0,6,0,15,85,85,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Used for gathering materials outside of town.,396,-1,-1,3145728,"no valuable effect, no around effect"
93,Indoor Storage (Grass),57,10,6,0,5,0,0,0,0,6,0,50,0,0,0,0,2,1,1,0,0,-1,0,,,,-1,240,10,100,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,75,1,0,0,0,0,1,-1,Used to store materials for shops.,397,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
94,Indoor Storage (Wood),57,10,6,0,0,5,0,0,0,6,0,0,45,0,0,0,2,1,1,1,0,-1,0,,,,-1,1440,10,100,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,75,1,0,0,0,0,1,-1,Used to store materials for shops.,398,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
95,Indoor Storage (Food),57,10,6,0,0,0,5,0,0,6,0,0,0,40,0,0,2,1,1,2,0,-1,0,,,,-1,1440,10,100,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,75,1,0,0,0,0,1,-1,Used to store materials for shops.,399,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
96,Indoor Storage (Ore),57,10,6,0,0,0,0,5,0,6,0,0,0,0,35,0,2,1,1,3,0,-1,0,,,,-1,1440,10,100,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,75,1,0,0,0,0,1,-1,Used to store materials for shops.,400,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
97,Indoor Storage (Mystic Ore),57,10,6,0,0,0,0,0,5,6,0,0,0,0,0,30,2,1,1,4,0,-1,0,,,,-1,1440,10,100,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,75,1,0,0,0,0,1,-1,Used to store materials for shops.,401,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
98,Hard Bed,29,10,6,0,1,0,0,0,0,6,0,10,0,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,7200,6,0,0,0,1,3,1,1,70,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Perfect for a good night's sleep.,402,-1,-1,1048608,"no lvlup, no valuable effect"
99,Bed,29,10,6,0,0,1,0,0,0,6,0,0,9,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,8600,6,0,0,0,1,3,3,3,80,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Perfect for a good night's sleep.,403,-1,-1,1048608,"no lvlup, no valuable effect"
100,Royal Bed,29,10,6,0,2,1,0,0,0,6,0,20,9,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,10600,6,0,0,0,1,3,8,8,90,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Perfect for a good night's sleep.,404,-1,-1,1048608,"no lvlup, no valuable effect"
101,Double Bed,29,10,6,0,2,2,0,0,0,6,0,20,18,0,0,0,2,1,750,-1,0,-1,0,,,,-1,240,0,0,0,0,7000,6,0,0,0,1,3,10,10,50,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,-1,5,25,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,25,500,52,0,1,-1,Enough room for two!,405,-1,-1,1081640,"craftable, no lvlup, guest usable, lodger assignable, no valuable effect"
102,Register,55,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,1,-1,Used to send goods to visitors and allies.,406,296,-1,3145760,"no lvlup, no valuable effect, no around effect"
103,Store Shelves,31,10,6,0,1,3,0,0,0,6,0,10,27,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,3,50,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Displays goods for visitors and allies.,407,-1,-1,3145761,"infinite stock, no lvlup, no valuable effect, no around effect"
104,Skill Shelves,31,10,6,0,1,4,0,0,0,6,0,10,36,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,3,50,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Displays goods for visitors and allies.,408,-1,-1,3145761,"infinite stock, no lvlup, no valuable effect, no around effect"
105,Furniture Shelves,31,10,6,0,1,5,0,0,0,6,0,10,45,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,3,50,0,0,0,0,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,Displays goods for visitors and allies.,409,-1,-1,3145761,"infinite stock, no lvlup, no valuable effect, no around effect"
106,Chair,4,10,6,0,2,5,0,0,0,6,0,20,45,0,0,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,28,0,0,0,1,3,0,0,0,13,2,0,0,2,0,0,2,20,7,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,5,7,2,0,0,2,0,0,2,0,0,2,0,0,0,22,5,25,-1,-1,0,0,-1,-1,0,0,8,6,0,2,5,0,0,0,6,0,85,95,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,-1,0,0,0,0,0,1,-1,Grants EXP when used.,410,-1,-1,1048576,no valuable effect
107,Royal Room,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,28,-7,7,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,75,1,0,0,0,0,1,-1,The monarch will certainly like it.,411,-1,-1,3145760,"no lvlup, no valuable effect, no around effect"
108,Research Lab,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,28,-3,-5,-4,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,77,1,0,0,0,0,1,-1,Used for research.,412,-1,-1,15745056,"no lvlup, researchable, no valuable effect, no around effect, user flip horizontal, user flip front and back"
109,Hospital,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,1800,28,-2,-12,-2,20,3,8,6,4,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,84,1,0,0,0,0,1,-1,Handy when you need to recover.,413,-1,-1,68157472,"no lvlup, no valuable effect, full recovery facility"
110,Accessory Workshop,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,28,-3,2,-17,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,4,0,6,0,15,110,12,75,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,81,1,0,0,0,0,1,-1,Used to make and sell accessories.,414,-1,-1,11534336,"no valuable effect, no around effect, user flip front and back"
111,Cooking Station,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,36,-9,-5,-1,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,4,0,6,0,15,110,12,75,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,78,1,0,0,0,0,1,-1,Used to make and sell food.,415,-1,-1,15728640,"no valuable effect, no around effect, user flip horizontal, user flip front and back"
112,Recovery Station,56,10,6,0,0,8,0,0,5,6,0,0,72,0,0,30,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,2400,31,2,-8,-9,20,3,9,9,6,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,5,5,1,0,0,0,82,1,0,0,0,0,1,-1,Handy when you need to recover.,416,-1,-1,76546080,"no lvlup, no valuable effect, user flip front and back, full recovery facility"
113,Treasure Analysis Lab,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,1440,0,0,0,0,0,28,3,-5,-9,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,0,0,0,0,6,0,15,14,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,80,1,0,0,0,0,1,-1,Used to analyze treasure.,417,-1,-1,28311584,"no lvlup, no valuable effect, no around effect, user flip front and back, treasure analyzable"
114,Furniture Workbench,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,4,-16,1,-6,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,4,0,6,0,15,110,12,75,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,75,1,0,0,0,0,1,-1,Used to make and sell furniture.,418,-1,-1,3145728,"no valuable effect, no around effect"
115,Weapon Workbench,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,4,-14,3,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,4,0,6,0,15,110,12,75,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,79,1,0,0,0,0,1,-1,Used to make and sell weapons.,419,-1,-1,3145728,"no valuable effect, no around effect"
116,Armor Workbench,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,4,-14,3,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,4,0,6,0,15,110,12,75,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,79,1,0,0,0,0,1,-1,Used to make and sell armor.,420,-1,-1,3145728,"no valuable effect, no around effect"
117,Skill Workbench,56,10,6,0,0,8,0,0,5,6,0,0,72,0,0,30,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,31,-9,-5,-1,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,0,5,6,0,15,110,12,10,70,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,83,1,0,0,0,0,1,-1,Used to make and sell skills.,421,-1,-1,15728640,"no valuable effect, no around effect, user flip horizontal, user flip front and back"
118,Item Workbench,56,10,6,0,0,8,0,4,0,6,0,0,72,0,28,0,2,1,1,-1,0,-1,0,,,,-1,240,0,0,0,0,0,28,-9,-3,0,1,3,0,0,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,9,6,0,0,8,0,4,0,6,0,15,110,12,75,8,120,129600,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,80,1,0,0,0,0,1,-1,Used to make and sell items.,422,-1,-1,15728640,"no valuable effect, no around effect, user flip horizontal, user flip front and back"
119,Decorative Plant,4,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,55,-1,0,-1,0,,,,-1,240,0,0,0,0,30,23,-2,0,9,1,3,0,0,3,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,3,3,2,0,0,2,0,0,2,0,0,2,10,3,2,10,3,2,0,0,2,0,0,0,20,5,25,-1,-1,0,0,-1,-1,0,0,8,6,0,1,2,0,0,0,6,0,80,80,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,3,3,1,0,0,0,-1,0,2,17,6,0,1,35,Sometimes produces items.,423,-1,-1,135266316,"use, craftable, no valuable effect, extra recovery facility"
120,Tomato,4,10,6,0,1,2,0,0,0,6,0,10,18,0,0,0,2,1,185,-1,0,-1,0,,,,-1,240,0,0,0,0,30,23,-2,0,9,1,3,0,3,0,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,3,3,2,0,0,2,0,0,2,12,3,2,12,3,2,12,3,2,12,3,0,20,5,25,-1,-1,0,0,-1,-1,0,0,8,6,0,1,2,0,0,0,6,0,80,80,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,-1,0,5,80,12,0,1,30,Sometimes produces items.,424,-1,-1,135266316,"use, craftable, no valuable effect, extra recovery facility"
121,Flowers,4,10,6,0,1,1,0,0,0,6,0,10,9,0,0,0,2,1,135,-1,0,-1,0,,,,-1,240,0,0,0,0,30,23,-2,0,9,1,3,0,0,3,13,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,3,2,2,0,0,2,0,0,2,0,0,2,15,2,2,15,2,2,12,2,2,15,2,0,20,5,25,-1,-1,0,0,-1,-1,0,0,8,6,0,1,1,0,0,0,6,0,80,75,12,10,8,120,129600,0,0,0,0,-1,0,0,0,0,2,2,1,0,0,0,-1,0,5,55,12,0,1,30,Sometimes produces items.,425,-1,-1,135266316,"use, craftable, no valuable effect, extra recovery facility"
