id,name,res,img,group,source,minLevel,maxLevel,hp,rank,week,equipId1,equip1,equipRate1,equipNum1,equipId2,equip2,equipRate2,equipNum2,equipId3,equip3,equipRate3,equipNum3,itemId1,item1,itemRate1,minItemNum1,maxItemNum1,itemId2,item2,itemRate2,minItemNum2,maxItemNum2,itemId3,item3,itemRate3,minItemNum3,maxItemNum3,furnitureId,furniture,furnitureRate,furnitureNum,valuableId,valuable,valuableRate,valuableNum,skillId,skill,skillRate,skillNum,jobId,job,jobRate,jobNum,flag,summary
510,Treasure Chest,27,54,0,,315,999,960,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,84,Pretty Cloth,100,1,3,170,Scroll of Knowledge,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Scroll of Knowledge"
511,Treasure Chest,27,54,0,,320,999,975,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,82,Silk Cloth,100,1,3,164,Weapon Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Weapon Sample"
512,Treasure Chest,27,54,0,,325,999,990,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,83,Strong Cloth,100,1,3,165,Shield Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Shield Sample"
513,Treasure Chest,27,54,0,,330,999,1005,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,84,Pretty Cloth,100,1,3,166,Armor Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Armor Sample"
514,Treasure Chest,27,54,0,,335,999,1020,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,82,Silk Cloth,100,1,3,167,Helmet Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Helmet Sample"
515,Treasure Chest,27,54,0,,340,999,1035,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,83,Strong Cloth,100,1,3,168,Accessory Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Accessory Sample"
516,Treasure Chest,27,54,0,,345,999,1050,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,84,Pretty Cloth,100,1,3,169,Sage's Tome,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Sage's Tome"
517,Treasure Chest,27,54,0,,350,999,1065,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,82,Silk Cloth,100,1,3,170,Scroll of Knowledge,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Scroll of Knowledge"
518,Treasure Chest,27,54,0,,355,999,1080,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,83,Strong Cloth,100,1,3,164,Weapon Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Weapon Sample"
519,Treasure Chest,27,54,0,,360,999,1095,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,84,Pretty Cloth,100,1,3,165,Shield Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Shield Sample"
520,Treasure Chest,27,54,0,,365,999,1110,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,82,Silk Cloth,100,1,3,166,Armor Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Armor Sample"
521,Treasure Chest,27,54,0,,370,999,1125,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,83,Strong Cloth,100,1,3,167,Helmet Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Helmet Sample"
522,Treasure Chest,27,54,0,,375,999,1140,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,84,Pretty Cloth,100,1,3,168,Accessory Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Accessory Sample"
523,Treasure Chest,27,54,0,,380,999,1155,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,82,Silk Cloth,100,1,3,169,Sage's Tome,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Sage's Tome"
524,Treasure Chest,27,54,0,,385,999,1170,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,83,Strong Cloth,100,1,3,170,Scroll of Knowledge,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Scroll of Knowledge"
525,Treasure Chest,27,54,0,,390,999,1185,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,84,Pretty Cloth,100,1,3,164,Weapon Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Weapon Sample"
526,Treasure Chest,27,54,0,,395,999,1200,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,82,Silk Cloth,100,1,3,165,Shield Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Shield Sample"
527,Treasure Chest,27,54,0,,400,999,1215,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,83,Strong Cloth,100,1,3,166,Armor Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Armor Sample"
528,Treasure Chest,27,54,0,,405,999,1230,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,84,Pretty Cloth,100,1,3,167,Helmet Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Helmet Sample"
529,Treasure Chest,27,54,0,,410,999,1245,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,82,Silk Cloth,100,1,3,168,Accessory Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Accessory Sample"
530,Treasure Chest,27,54,0,,415,999,1260,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,83,Strong Cloth,100,1,3,169,Sage's Tome,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Sage's Tome"
531,Treasure Chest,27,54,0,,420,999,1275,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,84,Pretty Cloth,100,1,3,170,Scroll of Knowledge,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Scroll of Knowledge"
532,Treasure Chest,27,54,0,,425,999,1290,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,82,Silk Cloth,100,1,3,164,Weapon Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Weapon Sample"
533,Treasure Chest,27,54,0,,430,999,1305,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,83,Strong Cloth,100,1,3,165,Shield Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Shield Sample"
534,Treasure Chest,27,54,0,,435,999,1320,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,84,Pretty Cloth,100,1,3,166,Armor Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Armor Sample"
535,Treasure Chest,27,54,0,,440,999,1335,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,82,Silk Cloth,100,1,3,167,Helmet Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Helmet Sample"
536,Treasure Chest,27,54,0,,445,999,1350,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,83,Strong Cloth,100,1,3,168,Accessory Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Accessory Sample"
537,Treasure Chest,27,54,0,,450,999,1365,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,84,Pretty Cloth,100,1,3,169,Sage's Tome,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Sage's Tome"
538,Treasure Chest,27,54,0,,455,999,1380,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,82,Silk Cloth,100,1,3,170,Scroll of Knowledge,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Scroll of Knowledge"
539,Treasure Chest,27,54,0,,460,999,1395,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,83,Strong Cloth,100,1,3,164,Weapon Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Weapon Sample"
540,Treasure Chest,27,54,0,,465,999,1410,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,84,Pretty Cloth,100,1,3,165,Shield Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Shield Sample"
541,Treasure Chest,27,54,0,,470,999,1425,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,152,Vegetable Soup,100,1,3,82,Silk Cloth,100,1,3,166,Armor Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Vegetable Soup, 100% 1 - 3 Silk Cloth, 100% 1 - 2 Armor Sample"
542,Treasure Chest,27,54,0,,475,999,1440,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,149,Fried Potatoes,100,1,3,83,Strong Cloth,100,1,3,167,Helmet Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Fried Potatoes, 100% 1 - 3 Strong Cloth, 100% 1 - 2 Helmet Sample"
543,Treasure Chest,27,54,0,,480,999,1455,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,147,Cake,100,1,3,84,Pretty Cloth,100,1,3,168,Accessory Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Cake, 100% 1 - 3 Pretty Cloth, 100% 1 - 2 Accessory Sample"
544,Treasure Chest,27,54,0,,485,999,1470,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,153,Creamy Soup,100,1,3,75,Sturdy Board,100,1,3,169,Sage's Tome,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Creamy Soup, 100% 1 - 3 Sturdy Board, 100% 1 - 2 Sage's Tome"
545,Treasure Chest,27,54,0,,490,999,1485,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,141,French Toast,100,1,3,76,Large Nail,100,1,3,170,Scroll of Knowledge,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 French Toast, 100% 1 - 3 Large Nail, 100% 1 - 2 Scroll of Knowledge"
546,Treasure Chest,27,54,0,,495,999,1500,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,142,Sliced Bread,100,1,3,77,Strong Rope,100,1,3,164,Weapon Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Sliced Bread, 100% 1 - 3 Strong Rope, 100% 1 - 2 Weapon Sample"
547,Treasure Chest,27,54,0,,500,999,1515,-1,-1,-1,,0,0,-1,,0,0,-1,,0,0,143,Hamburger,100,1,3,78,High Grade Brick,100,1,3,165,Shield Sample,100,1,2,-1,,0,0,-1,,0,0,-1,,0,0,-1,,0,0,4,"100% 1 - 3 Hamburger, 100% 1 - 3 High Grade Brick, 100% 1 - 2 Shield Sample"
548,Sunday Rank Bonus,27,29,0,,999,999,500,0,0,92,E/ Sword,100,1,-1,,100,1,-1,,100,1,65,Skill Slots Up,100,1,1,59,Bounty Bag,100,1,1,60,<pic=grass> Pouch,100,1,1,-1,,0,0,-1,,0,0,27,Parry,100,1,-1,,0,0,2,"100% 1 E/ Sword, 100% 1 - 1 Skill Slots Up, 100% 1 - 1 Bounty Bag, 100% 1 - 1 <pic=grass> Pouch, 100% 1 Parry"
549,Sunday Rank Bonus,27,29,0,,999,999,500,1,0,92,E/ Sword,100,1,-1,,100,1,-1,,100,1,65,Skill Slots Up,100,1,1,59,Bounty Bag,100,1,1,61,<pic=wood> Pouch,100,1,1,-1,,0,0,-1,,0,0,27,Parry,100,1,-1,,0,0,2,"100% 1 E/ Sword, 100% 1 - 1 Skill Slots Up, 100% 1 - 1 Bounty Bag, 100% 1 - 1 <pic=wood> Pouch, 100% 1 Parry"
550,Sunday Rank Bonus,27,29,0,,999,999,500,2,0,93,D/ Steel Sword,100,1,201,F/ Loincloth,100,1,-1,,100,1,65,Skill Slots Up,100,1,1,59,Bounty Bag,100,2,2,62,<pic=food> Pouch,100,1,1,-1,,0,0,-1,,0,0,22,2-Hit Attack,100,1,-1,,0,0,2,"100% 1 D/ Steel Sword, 100% 1 F/ Loincloth, 100% 1 - 1 Skill Slots Up, 100% 2 - 2 Bounty Bag, 100% 1 - 1 <pic=food> Pouch, 100% 1 2-Hit Attack"
551,Sunday Rank Bonus,27,29,0,,999,999,500,3,0,93,D/ Steel Sword,100,1,202,F/ Linen Garment,100,1,-1,,100,1,65,Skill Slots Up,100,1,1,59,Bounty Bag,100,2,2,63,<pic=iron> Pouch,100,1,1,-1,,0,0,-1,,0,0,44,Thief,100,1,-1,,0,0,2,"100% 1 D/ Steel Sword, 100% 1 F/ Linen Garment, 100% 1 - 1 Skill Slots Up, 100% 2 - 2 Bounty Bag, 100% 1 - 1 <pic=iron> Pouch, 100% 1 Thief"
552,Sunday Rank Bonus,27,29,0,,999,999,500,4,0,94,C/ Master's Sword,100,1,205,E/ Durable Garment,100,1,177,F/ Wooden Shield,100,1,65,Skill Slots Up,100,1,1,59,Bounty Bag,100,3,3,64,<pic=magic> Pouch,100,1,1,-1,,0,0,-1,,0,0,23,3-Hit Attack,100,1,-1,,0,0,2,"100% 1 C/ Master's Sword, 100% 1 E/ Durable Garment, 100% 1 F/ Wooden Shield, 100% 1 - 1 Skill Slots Up, 100% 3 - 3 Bounty Bag, 100% 1 - 1 <pic=magic> Pouch, 100% 1 3-Hit Attack"
553,Sunday Rank Bonus,27,29,0,,999,999,500,5,0,95,B/ Commander's Sword,100,1,207,D/ Thick Garment,100,1,181,D/ Iron Shield,100,1,65,Skill Slots Up,100,2,2,59,Bounty Bag,100,3,3,9,Facility Trade Ticket,100,1,1,-1,,0,0,-1,,0,0,24,4-Hit Attack,100,1,-1,,0,0,2,"100% 1 B/ Commander's Sword, 100% 1 D/ Thick Garment, 100% 1 D/ Iron Shield, 100% 2 - 2 Skill Slots Up, 100% 3 - 3 Bounty Bag, 100% 1 - 1 Facility Trade Ticket, 100% 1 4-Hit Attack"
554,Sunday Rank Bonus,27,29,0,,999,999,500,6,0,96,A/ Artisanal Sword,100,1,209,C/ Skirt,100,1,197,C/ Demonic Shield,100,1,65,Skill Slots Up,100,3,3,37,Eternal Candle,100,1,1,9,Facility Trade Ticket,100,1,1,-1,,0,0,-1,,0,0,25,5-Hit Attack,100,1,-1,,0,0,2,"100% 1 A/ Artisanal Sword, 100% 1 C/ Skirt, 100% 1 C/ Demonic Shield, 100% 3 - 3 Skill Slots Up, 100% 1 - 1 Eternal Candle, 100% 1 - 1 Facility Trade Ticket, 100% 1 5-Hit Attack"
555,Monday Rank Bonus,27,29,0,,999,999,500,0,1,42,E/ Gnarly Club,100,1,-1,,100,1,-1,,100,1,31,Holy Herb,100,1,1,57,Running Shoes,100,1,1,60,<pic=grass> Pouch,100,1,1,-1,,0,0,-1,,0,0,85,Spear Resistance,100,1,-1,,0,0,2,"100% 1 E/ Gnarly Club, 100% 1 - 1 Holy Herb, 100% 1 - 1 Running Shoes, 100% 1 - 1 <pic=grass> Pouch, 100% 1 Spear Resistance"
556,Monday Rank Bonus,27,29,0,,999,999,500,1,1,42,E/ Gnarly Club,100,1,-1,,100,1,-1,,100,1,31,Holy Herb,100,2,2,57,Running Shoes,100,1,1,61,<pic=wood> Pouch,100,1,1,-1,,0,0,-1,,0,0,85,Spear Resistance,100,1,-1,,0,0,2,"100% 1 E/ Gnarly Club, 100% 2 - 2 Holy Herb, 100% 1 - 1 Running Shoes, 100% 1 - 1 <pic=wood> Pouch, 100% 1 Spear Resistance"
557,Monday Rank Bonus,27,29,0,,999,999,500,2,1,43,D/ Ladle,100,1,201,F/ Loincloth,100,1,-1,,100,1,31,Holy Herb,100,2,2,57,Running Shoes,100,2,2,62,<pic=food> Pouch,100,1,1,-1,,0,0,-1,,0,0,15,Lightning Magic Ⅰ,100,1,-1,,0,0,2,"100% 1 D/ Ladle, 100% 1 F/ Loincloth, 100% 2 - 2 Holy Herb, 100% 2 - 2 Running Shoes, 100% 1 - 1 <pic=food> Pouch, 100% 1 Lightning Magic Ⅰ"
558,Monday Rank Bonus,27,29,0,,999,999,500,3,1,43,D/ Ladle,100,1,204,E/ Yellow Garment,100,1,-1,,100,1,31,Holy Herb,100,3,3,57,Running Shoes,100,2,2,63,<pic=iron> Pouch,100,1,1,-1,,0,0,-1,,0,0,16,Lightning Magic Ⅱ,100,1,-1,,0,0,2,"100% 1 D/ Ladle, 100% 1 E/ Yellow Garment, 100% 3 - 3 Holy Herb, 100% 2 - 2 Running Shoes, 100% 1 - 1 <pic=iron> Pouch, 100% 1 Lightning Magic Ⅱ"
559,Monday Rank Bonus,27,29,0,,999,999,500,4,1,44,C/ Club,100,1,208,D/ Chain Mail,100,1,179,E/ Infantry Shield,100,1,27,Recovery Potion (L),100,1,1,57,Running Shoes,100,3,3,64,<pic=magic> Pouch,100,1,1,-1,,0,0,-1,,0,0,17,Lightning Magic Ⅲ,100,1,-1,,0,0,2,"100% 1 C/ Club, 100% 1 D/ Chain Mail, 100% 1 E/ Infantry Shield, 100% 1 - 1 Recovery Potion (L), 100% 3 - 3 Running Shoes, 100% 1 - 1 <pic=magic> Pouch, 100% 1 Lightning Magic Ⅲ"
560,Monday Rank Bonus,27,29,0,,999,999,500,5,1,45,B/ Iron Club,100,1,218,C/ Durable Cape,100,1,189,D/ Folk Art Shield,100,1,27,Recovery Potion (L),100,2,2,57,Running Shoes,100,3,3,7,Job Trade Ticket,100,1,1,-1,,0,0,-1,,0,0,18,Lightning Magic Ⅳ,100,1,-1,,0,0,2,"100% 1 B/ Iron Club, 100% 1 C/ Durable Cape, 100% 1 D/ Folk Art Shield, 100% 2 - 2 Recovery Potion (L), 100% 3 - 3 Running Shoes, 100% 1 - 1 Job Trade Ticket, 100% 1 Lightning Magic Ⅳ"
561,Monday Rank Bonus,27,29,0,,999,999,500,6,1,46,A/ Red Club,100,1,219,B/ Purple Cape,100,1,193,B/ Green Shield,100,1,27,Recovery Potion (L),100,3,3,37,Eternal Candle,100,1,1,7,Job Trade Ticket,100,1,1,-1,,0,0,-1,,0,0,19,Lightning Magic Ⅴ,100,1,-1,,0,0,2,"100% 1 A/ Red Club, 100% 1 B/ Purple Cape, 100% 1 B/ Green Shield, 100% 3 - 3 Recovery Potion (L), 100% 1 - 1 Eternal Candle, 100% 1 - 1 Job Trade Ticket, 100% 1 Lightning Magic Ⅴ"
562,Tuesday Rank Bonus,27,29,0,,999,999,500,0,2,57,F/ Bludgeon,100,1,-1,,100,1,-1,,100,1,33,Energizing Stew,100,1,1,36,Homeopathic Elixir,100,1,1,60,<pic=grass> Pouch,100,1,1,-1,,0,0,-1,,0,0,90,Book Resistance,100,1,-1,,0,0,2,"100% 1 F/ Bludgeon, 100% 1 - 1 Energizing Stew, 100% 1 - 1 Homeopathic Elixir, 100% 1 - 1 <pic=grass> Pouch, 100% 1 Book Resistance"
563,Tuesday Rank Bonus,27,29,0,,999,999,500,1,2,57,F/ Bludgeon,100,1,-1,,100,1,-1,,100,1,33,Energizing Stew,100,2,2,36,Homeopathic Elixir,100,1,1,61,<pic=wood> Pouch,100,1,1,-1,,0,0,-1,,0,0,90,Book Resistance,100,1,-1,,0,0,2,"100% 1 F/ Bludgeon, 100% 2 - 2 Energizing Stew, 100% 1 - 1 Homeopathic Elixir, 100% 1 - 1 <pic=wood> Pouch, 100% 1 Book Resistance"
564,Tuesday Rank Bonus,27,29,0,,999,999,500,2,2,58,E/ Tough Club,100,1,211,D/ Pajamas,100,1,-1,,100,1,33,Energizing Stew,100,2,2,36,Homeopathic Elixir,100,2,2,62,<pic=food> Pouch,100,1,1,-1,,0,0,-1,,0,0,10,Ice Magic Ⅰ,100,1,-1,,0,0,2,"100% 1 E/ Tough Club, 100% 1 D/ Pajamas, 100% 2 - 2 Energizing Stew, 100% 2 - 2 Homeopathic Elixir, 100% 1 - 1 <pic=food> Pouch, 100% 1 Ice Magic Ⅰ"
565,Tuesday Rank Bonus,27,29,0,,999,999,500,3,2,58,E/ Tough Club,100,1,222,D/ Iron Chest Guard,100,1,-1,,100,1,33,Energizing Stew,100,3,3,36,Homeopathic Elixir,100,2,2,63,<pic=iron> Pouch,100,1,1,-1,,0,0,-1,,0,0,11,Ice Magic Ⅱ,100,1,-1,,0,0,2,"100% 1 E/ Tough Club, 100% 1 D/ Iron Chest Guard, 100% 3 - 3 Energizing Stew, 100% 2 - 2 Homeopathic Elixir, 100% 1 - 1 <pic=iron> Pouch, 100% 1 Ice Magic Ⅱ"
566,Tuesday Rank Bonus,27,29,0,,999,999,500,4,2,59,D/ The Spike,100,1,223,C/ Leather Armor,100,1,178,F/ Leather Shield,100,1,65,Skill Slots Up,100,1,1,36,Homeopathic Elixir,100,3,3,64,<pic=magic> Pouch,100,1,1,-1,,0,0,-1,,0,0,12,Ice Magic Ⅲ,100,1,-1,,0,0,2,"100% 1 D/ The Spike, 100% 1 C/ Leather Armor, 100% 1 F/ Leather Shield, 100% 1 - 1 Skill Slots Up, 100% 3 - 3 Homeopathic Elixir, 100% 1 - 1 <pic=magic> Pouch, 100% 1 Ice Magic Ⅲ"
567,Tuesday Rank Bonus,27,29,0,,999,999,500,5,2,60,C/ Artistic Club,100,1,224,C/ Light Mail,100,1,190,D/ Sturdy Shield,100,1,65,Skill Slots Up,100,2,2,36,Homeopathic Elixir,100,3,3,8,Equipment Trade Ticket,100,1,1,-1,,0,0,-1,,0,0,13,Ice Magic Ⅳ,100,1,-1,,0,0,2,"100% 1 C/ Artistic Club, 100% 1 C/ Light Mail, 100% 1 D/ Sturdy Shield, 100% 2 - 2 Skill Slots Up, 100% 3 - 3 Homeopathic Elixir, 100% 1 - 1 Equipment Trade Ticket, 100% 1 Ice Magic Ⅳ"
568,Tuesday Rank Bonus,27,29,0,,999,999,500,6,2,61,A/ Emerald Club,100,1,225,B/ Bronze Armor,100,1,191,C/ Nightmare Shield,100,1,65,Skill Slots Up,100,3,3,37,Eternal Candle,100,1,1,8,Equipment Trade Ticket,100,1,1,-1,,0,0,-1,,0,0,14,Ice Magic Ⅴ,100,1,-1,,0,0,2,"100% 1 A/ Emerald Club, 100% 1 B/ Bronze Armor, 100% 1 C/ Nightmare Shield, 100% 3 - 3 Skill Slots Up, 100% 1 - 1 Eternal Candle, 100% 1 - 1 Equipment Trade Ticket, 100% 1 Ice Magic Ⅴ"
569,Wednesday Rank Bonus,27,29,0,,999,999,500,0,3,22,F/ Iron Staff,100,1,-1,,100,1,-1,,100,1,31,Holy Herb,100,1,1,26,Recover Energy,100,1,1,60,<pic=grass> Pouch,100,1,1,-1,,0,0,-1,,0,0,87,Club Resistance,100,1,-1,,0,0,2,"100% 1 F/ Iron Staff, 100% 1 - 1 Holy Herb, 100% 1 - 1 Recover Energy, 100% 1 - 1 <pic=grass> Pouch, 100% 1 Club Resistance"
570,Wednesday Rank Bonus,27,29,0,,999,999,500,1,3,22,F/ Iron Staff,100,1,-1,,100,1,-1,,100,1,31,Holy Herb,100,2,2,26,Recover Energy,100,1,1,61,<pic=wood> Pouch,100,1,1,-1,,0,0,-1,,0,0,79,Facility Rec. UP Vigor,100,1,-1,,0,0,2,"100% 1 F/ Iron Staff, 100% 2 - 2 Holy Herb, 100% 1 - 1 Recover Energy, 100% 1 - 1 <pic=wood> Pouch, 100% 1 Facility Rec. UP Vigor"
